"No.","Time","Source","Destination","Protocol","Length","Info"
"7322","1553.168644414","192.168.56.112","192.168.56.113","TCP","74","39144  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448555494 TSecr=0 WS=128"
"7323","1553.168668711","192.168.56.113","192.168.56.112","TCP","74","502  >  39144 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104923966 TSecr=2448555494 WS=128"
"7324","1553.169029140","192.168.56.112","192.168.56.113","TCP","66","39144  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448555494 TSecr=2104923966"
"7325","1553.175770002","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7326","1553.175791302","192.168.56.113","192.168.56.112","TCP","66","502  >  39144 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104923973 TSecr=2448555501"
"7327","1553.176337216","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7328","1553.176583147","192.168.56.112","192.168.56.113","TCP","66","39144  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448555502 TSecr=2104923974"
"7329","1553.707327468","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 11982; Unit:   1, Func:   3: Read Holding Registers"
"7330","1553.707684520","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 11982; Unit:   1, Func:   3: Read Holding Registers"
"7331","1553.708249441","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22189 Ack=24352 Win=64256 Len=0 TSval=446726461 TSecr=2157281395"
"7332","1553.708249601","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 54405; Unit:   1, Func:   6: Write Single Register"
"7333","1553.708684743","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 54405; Unit:   1, Func:   6: Write Single Register"
"7334","1553.709103825","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  5206; Unit:   1, Func:   6: Write Single Register"
"7335","1553.709267758","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  5206; Unit:   1, Func:   6: Write Single Register"
"7336","1553.709687261","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 19841; Unit:   1, Func:   6: Write Single Register"
"7337","1553.709840053","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 19841; Unit:   1, Func:   6: Write Single Register"
"7338","1553.710247692","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 15596; Unit:   1, Func:   6: Write Single Register"
"7339","1553.710388311","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 15596; Unit:   1, Func:   6: Write Single Register"
"7340","1553.710840441","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 23222; Unit:   1, Func:   6: Write Single Register"
"7341","1553.710988745","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 23222; Unit:   1, Func:   6: Write Single Register"
"7342","1553.754374976","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22249 Ack=24412 Win=64256 Len=0 TSval=446726507 TSecr=2157281399"
"7343","1558.206985194","192.168.56.112","192.168.56.113","TCP","66","39144  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448560529 TSecr=2104923974"
"7344","1558.207251183","192.168.56.113","192.168.56.112","TCP","66","502  >  39144 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104929005 TSecr=2448560529"
"7345","1558.207635969","192.168.56.112","192.168.56.113","TCP","66","39144  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2448560530 TSecr=2104929005"
"7346","1558.216837586","192.168.56.112","192.168.56.113","TCP","74","39156  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448560539 TSecr=0 WS=128"
"7347","1558.216862765","192.168.56.113","192.168.56.112","TCP","74","502  >  39156 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104929014 TSecr=2448560539 WS=128"
"7348","1558.217209488","192.168.56.112","192.168.56.113","TCP","66","39156  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448560540 TSecr=2104929014"
"7349","1558.226757433","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7350","1558.226780106","192.168.56.113","192.168.56.112","TCP","66","502  >  39156 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104929024 TSecr=2448560549"
"7351","1558.227275143","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7352","1558.227697200","192.168.56.112","192.168.56.113","TCP","66","39156  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448560550 TSecr=2104929025"
"7353","1561.717400236","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 42483; Unit:   1, Func:   3: Read Holding Registers"
"7354","1561.717764533","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 42483; Unit:   1, Func:   3: Read Holding Registers"
"7355","1561.718196640","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22261 Ack=24431 Win=64256 Len=0 TSval=446734467 TSecr=2157289405"
"7356","1561.718388747","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  6282; Unit:   1, Func:   6: Write Single Register"
"7357","1561.718656439","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  6282; Unit:   1, Func:   6: Write Single Register"
"7358","1561.719249923","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1429; Unit:   1, Func:   6: Write Single Register"
"7359","1561.719444455","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  1429; Unit:   1, Func:   6: Write Single Register"
"7360","1561.719876461","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 59405; Unit:   1, Func:   6: Write Single Register"
"7361","1561.720039883","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 59405; Unit:   1, Func:   6: Write Single Register"
"7362","1561.720557644","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 27206; Unit:   1, Func:   6: Write Single Register"
"7363","1561.720691069","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 27206; Unit:   1, Func:   6: Write Single Register"
"7364","1561.721153936","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 24838; Unit:   1, Func:   6: Write Single Register"
"7365","1561.721312649","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 24838; Unit:   1, Func:   6: Write Single Register"
"7366","1561.764768765","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22321 Ack=24491 Win=64256 Len=0 TSval=446734513 TSecr=2157289409"
"7367","1563.244897436","192.168.56.112","192.168.56.113","TCP","66","39156  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448565565 TSecr=2104929025"
"7368","1563.245137214","192.168.56.113","192.168.56.112","TCP","66","502  >  39156 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104934043 TSecr=2448565565"
"7369","1563.245560373","192.168.56.112","192.168.56.113","TCP","66","39156  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2448565566 TSecr=2104934043"
"7370","1563.253793008","192.168.56.112","192.168.56.113","TCP","74","39180  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448565574 TSecr=0 WS=128"
"7371","1563.253818707","192.168.56.113","192.168.56.112","TCP","74","502  >  39180 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104934051 TSecr=2448565574 WS=128"
"7372","1563.254394298","192.168.56.112","192.168.56.113","TCP","66","39180  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448565574 TSecr=2104934051"
"7373","1563.261035499","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7374","1563.261058713","192.168.56.113","192.168.56.112","TCP","66","502  >  39180 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104934059 TSecr=2448565581"
"7375","1563.261640897","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7376","1563.262104423","192.168.56.112","192.168.56.113","TCP","66","39180  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448565582 TSecr=2104934059"
"7377","1568.273692468","192.168.56.112","192.168.56.113","TCP","66","39180  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448570591 TSecr=2104934059"
"7378","1568.273932507","192.168.56.113","192.168.56.112","TCP","66","502  >  39180 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104939071 TSecr=2448570591"
"7379","1568.274172837","192.168.56.112","192.168.56.113","TCP","66","39180  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2448570592 TSecr=2104939071"
"7380","1568.282407596","192.168.56.112","192.168.56.113","TCP","74","39190  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448570600 TSecr=0 WS=128"
"7381","1568.282433645","192.168.56.113","192.168.56.112","TCP","74","502  >  39190 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104939080 TSecr=2448570600 WS=128"
"7382","1568.282700616","192.168.56.112","192.168.56.113","TCP","66","39190  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448570600 TSecr=2104939080"
"7383","1568.289184987","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7384","1568.289213582","192.168.56.113","192.168.56.112","TCP","66","502  >  39190 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104939087 TSecr=2448570607"
"7385","1568.289765217","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7386","1568.290099075","192.168.56.112","192.168.56.113","TCP","66","39190  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448570608 TSecr=2104939087"
"7387","1570.727771105","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 53690; Unit:   1, Func:   3: Read Holding Registers"
"7388","1570.728093983","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 53690; Unit:   1, Func:   3: Read Holding Registers"
"7389","1570.728463059","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22333 Ack=24510 Win=64256 Len=0 TSval=446743473 TSecr=2157298416"
"7390","1570.728650137","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 52413; Unit:   1, Func:   6: Write Single Register"
"7391","1570.728795444","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 52413; Unit:   1, Func:   6: Write Single Register"
"7392","1570.729250249","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 22109; Unit:   1, Func:   6: Write Single Register"
"7393","1570.729540704","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 22109; Unit:   1, Func:   6: Write Single Register"
"7394","1570.729969474","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 40788; Unit:   1, Func:   6: Write Single Register"
"7395","1570.730107969","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 40788; Unit:   1, Func:   6: Write Single Register"
"7396","1570.730527692","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 30028; Unit:   1, Func:   6: Write Single Register"
"7397","1570.730663301","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 30028; Unit:   1, Func:   6: Write Single Register"
"7398","1570.731077734","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 38745; Unit:   1, Func:   6: Write Single Register"
"7399","1570.731212171","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 38745; Unit:   1, Func:   6: Write Single Register"
"7400","1570.777676608","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22393 Ack=24570 Win=64256 Len=0 TSval=446743522 TSecr=2157298419"
"7401","1571.733951327","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  9526; Unit:   1, Func:   3: Read Holding Registers"
"7402","1571.734269356","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans:  9526; Unit:   1, Func:   3: Read Holding Registers"
"7403","1571.734692635","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22405 Ack=24589 Win=64256 Len=0 TSval=446744478 TSecr=2157299422"
"7404","1571.734875214","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 63956; Unit:   1, Func:   6: Write Single Register"
"7405","1571.735055760","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 63956; Unit:   1, Func:   6: Write Single Register"
"7406","1571.735559939","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 36177; Unit:   1, Func:   6: Write Single Register"
"7407","1571.735729884","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 36177; Unit:   1, Func:   6: Write Single Register"
"7408","1571.736139918","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 19671; Unit:   1, Func:   6: Write Single Register"
"7409","1571.736273865","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 19671; Unit:   1, Func:   6: Write Single Register"
"7410","1571.736733504","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  5563; Unit:   1, Func:   6: Write Single Register"
"7411","1571.736878000","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  5563; Unit:   1, Func:   6: Write Single Register"
"7412","1571.737277243","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 38289; Unit:   1, Func:   6: Write Single Register"
"7413","1571.737423513","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 38289; Unit:   1, Func:   6: Write Single Register"
"7414","1571.781662279","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22465 Ack=24649 Win=64256 Len=0 TSval=446744525 TSecr=2157299425"
"7415","1573.300699543","192.168.56.112","192.168.56.113","TCP","66","39190  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448575616 TSecr=2104939087"
"7416","1573.300958258","192.168.56.113","192.168.56.112","TCP","66","502  >  39190 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104944098 TSecr=2448575616"
"7417","1573.301338244","192.168.56.112","192.168.56.113","TCP","66","39190  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2448575616 TSecr=2104944098"
"7418","1573.310836469","192.168.56.112","192.168.56.113","TCP","74","56682  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448575626 TSecr=0 WS=128"
"7419","1573.310868290","192.168.56.113","192.168.56.112","TCP","74","502  >  56682 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104944108 TSecr=2448575626 WS=128"
"7420","1573.311357205","192.168.56.112","192.168.56.113","TCP","66","56682  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448575626 TSecr=2104944108"
"7421","1573.320546419","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7422","1573.320579993","192.168.56.113","192.168.56.112","TCP","66","502  >  56682 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104944118 TSecr=2448575635"
"7423","1573.321260114","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7424","1573.321919096","192.168.56.112","192.168.56.113","TCP","66","56682  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448575637 TSecr=2104944119"
"7425","1578.339639916","192.168.56.112","192.168.56.113","TCP","66","56682  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448580652 TSecr=2104944119"
"7426","1578.339939739","192.168.56.113","192.168.56.112","TCP","66","502  >  56682 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2104949137 TSecr=2448580652"
"7427","1578.340420298","192.168.56.112","192.168.56.113","TCP","66","56682  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2448580653 TSecr=2104949137"
"7428","1578.348270637","192.168.56.112","192.168.56.113","TCP","74","56696  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2448580660 TSecr=0 WS=128"
"7429","1578.348292819","192.168.56.113","192.168.56.112","TCP","74","502  >  56696 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2104949146 TSecr=2448580660 WS=128"
"7430","1578.348560131","192.168.56.112","192.168.56.113","TCP","66","56696  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2448580661 TSecr=2104949146"
"7431","1578.355159309","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"7432","1578.355184508","192.168.56.113","192.168.56.112","TCP","66","502  >  56696 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2104949153 TSecr=2448580668"
"7433","1578.355680606","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"7434","1578.356187837","192.168.56.112","192.168.56.113","TCP","66","56696  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2448580669 TSecr=2104949153"
"7435","1578.747496594","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 22788; Unit:   1, Func:   3: Read Holding Registers"
"7436","1578.747864768","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 22788; Unit:   1, Func:   3: Read Holding Registers"
"7437","1578.748392067","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=22477 Ack=24668 Win=64256 Len=0 TSval=446751489 TSecr=2157306435"
"7438","1578.748392167","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  3093; Unit:   1, Func:   6: Write Single Register"
"7439","1578.748566611","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  3093; Unit:   1, Func:   6: Write Single Register"
"7440","1578.749076025","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 52265; Unit:   1, Func:   6: Write Single Register"
"7441","1578.749250108","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 52265; Unit:   1, Func:   6: Write Single Register"
"7442","1578.749693284","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  7516; Unit:   1, Func:   6: Write Single Register"
